player,player_url,season_src,season_tgt,league_src,league_tgt,team_src,team_tgt,age_src,age_tgt,position,minutes_src,minutes_tgt,goals_p90_src,goals_p90_tgt,goals_p90_delta,assists_p90_src,assists_p90_tgt,assists_p90_delta,xg_p90_src,xg_p90_tgt,xg_p90_delta,xag_p90_src,xag_p90_tgt,xag_p90_delta,prog_passes_p90_src,prog_passes_p90_tgt,prog_passes_p90_delta,prog_carries_p90_src,prog_carries_p90_tgt,prog_carries_p90_delta,touches_p90_src,touches_p90_tgt,touches_p90_delta
Timothy Castagne,https://fbref.com/en/players/197640fd/Timothy-Castagne,2019-2020,2020-2021,Serie A,Premier League,Atalanta,Leicester City,23,24,DF,1769.0,2345.0,0.05087620124364048,0.07675906183368869,0.025882860590048212,0.10175240248728096,0.11513859275053304,0.013386190263252079,0.10175240248728096,0.04221748400852879,-0.05953491847875217,0.11192764273600905,0.08443496801705758,-0.027492674718951476,,,,2.0859242509892595,1.995735607675906,-0.09018864331335341,66.95308083663086,69.08315565031982,2.130074813688964
Bouna Sarr,https://fbref.com/en/players/1a4b9094/Bouna-Sarr,2019-2020,2020-2021,Ligue 1,Bundesliga,Marseille,Bayern Munich,27,28,"DF,FW",2164.0,452.0,0.041589648798521256,0.0,-0.041589648798521256,0.12476894639556377,0.19911504424778761,0.07434609785222385,0.09981515711645102,0.01991150442477876,-0.07990365269167225,0.07486136783733827,0.01991150442477876,-0.0549498634125595,,,,4.28373382624769,3.584070796460177,-0.6996630297875126,69.74584103512015,88.80530973451327,19.059468699393122
Rodrigo,https://fbref.com/en/players/1fb1c435/Rodrigo,2019-2020,2020-2021,La Liga,Premier League,Valencia,Leeds United,28,29,FW,1880.0,1288.0,0.19148936170212766,0.48913043478260865,0.297641073080481,0.3351063829787234,0.13975155279503104,-0.19535483018369237,0.32074468085106383,0.35636645962732916,0.03562177877626532,0.27287234042553193,0.24456521739130432,-0.02830712303422761,,,,2.872340425531915,2.0962732919254656,-0.7760671336064493,39.54255319148936,51.56832298136646,12.025769789877096
Maxime Lopez,https://fbref.com/en/players/20094685/Maxime-Lopez,2019-2020,2020-2021,Ligue 1,Serie A,Marseille,Sassuolo,21,22,"MF,FW",1110.0,1864.0,0.0,0.09656652360515021,0.09656652360515021,0.24324324324324323,0.0,-0.24324324324324323,0.048648648648648644,0.05793991416309013,0.009291265514441482,0.07297297297297298,0.06759656652360514,-0.005376406449367835,,,,4.378378378378378,2.1727467811158796,-2.2056315972624985,81.0,87.73068669527896,6.730686695278962
Kaan Ayhan,https://fbref.com/en/players/2200181e/Kaan-Ayhan,2019-2020,2020-2021,Bundesliga,Serie A,Düsseldorf,Sassuolo,24,25,DF,2731.0,796.0,0.06590992310508971,0.0,-0.06590992310508971,0.09886488465763456,0.0,-0.09886488465763456,0.07250091541559868,0.05653266331658291,-0.01596825209901577,0.07579641157085316,0.0,-0.07579641157085316,,,,1.7136580007323325,2.148241206030151,0.43458320529781824,67.59062614426949,73.60552763819095,6.014901493921457
Jean-Victor Makengo,https://fbref.com/en/players/22bfb57e/Jean-Victor-Makengo,2019-2020,2020-2021,Ligue 1,Serie A,Toulouse,Udinese,21,22,MF,988.0,522.0,0.18218623481781376,0.0,-0.18218623481781376,0.0,0.0,0.0,0.07287449392712551,0.017241379310344827,-0.055633114616780686,0.06376518218623481,0.017241379310344827,-0.04652380287588998,,,,3.3704453441295548,1.7241379310344829,-1.646307413095072,50.55668016194332,45.17241379310345,-5.384266368839867
Jony,https://fbref.com/en/players/244f57b9/Jony,2019-2020,2020-2021,Serie A,La Liga,Lazio,Osasuna,28,29,"DF,FW",1177.0,871.0,0.0,0.0,0.0,0.07646559048428207,0.2066590126291619,0.13019342214487983,0.022939677145284623,0.07233065442020666,0.04939097727492203,0.13763806287170774,0.27898966704936856,0.14135160417766082,,,,2.5233644859813085,2.479908151549943,-0.04345633443136565,58.19031435853866,52.698048220436284,-5.492266138102373
Ola Aina,https://fbref.com/en/players/246d153b/Ola-Aina,2019-2020,2020-2021,Serie A,Premier League,Torino,Fulham,22,23,DF,2079.0,2664.0,0.0,0.06756756756756756,0.06756756756756756,0.08658008658008658,0.03378378378378378,-0.0527963027963028,0.017316017316017316,0.040540540540540536,0.02322452322452322,0.10822510822510822,0.05067567567567567,-0.05754943254943255,,,,3.7229437229437226,2.128378378378378,-1.5945653445653445,63.98268398268398,69.32432432432432,5.341640341640343
Aarón Martín,https://fbref.com/en/players/2f3e911a/Aaron-Martin,2019-2020,2020-2021,Bundesliga,La Liga,Mainz 05,Celta Vigo,22,23,DF,1792.0,1540.0,0.0,0.0,0.0,0.0,0.17532467532467533,0.17532467532467533,0.015066964285714284,0.011688311688311689,-0.0033786525974025955,0.14564732142857142,0.046753246753246755,-0.09889407467532467,,,,2.008928571428571,1.87012987012987,-0.1387987012987011,53.839285714285715,59.31818181818182,5.478896103896105
Nabil Bentaleb,https://fbref.com/en/players/3189f61a/Nabil-Bentaleb,2019-2020,2020-2021,Premier League,Bundesliga,Newcastle Utd,Schalke 04,24,25,MF,751.0,548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011984021304926764,0.13138686131386862,0.11940284000894186,0.023968042609853527,0.0,-0.023968042609853527,,,,0.23968042609853527,0.9854014598540146,0.7457210337554794,59.44074567243675,55.510948905109494,-3.929796767327254
Sergio Reguilón,https://fbref.com/en/players/3353737a/Sergio-Reguilon,2019-2020,2020-2021,La Liga,Premier League,Sevilla,Tottenham,22,23,DF,2509.0,2244.0,0.07174172977281786,0.0,-0.07174172977281786,0.1434834595456357,0.12032085561497326,-0.023162603930662454,0.08250298923874053,0.040106951871657755,-0.04239603736708277,0.1434834595456357,0.08021390374331551,-0.0632695558023202,,,,4.34037465125548,2.085561497326203,-2.2548131539292773,76.26145874850539,69.42513368983957,-6.836325058665821
Karim Rekik,https://fbref.com/en/players/3376a776/Karim-Rekik,2019-2020,2020-2021,Bundesliga,La Liga,Hertha BSC,Sevilla,24,25,DF,1260.0,653.0,0.07142857142857142,0.0,-0.07142857142857142,0.0,0.0,0.0,0.04285714285714286,0.013782542113323125,-0.029074600743819734,0.02142857142857143,0.02756508422664625,0.006136512798074822,,,,1.0714285714285714,2.2052067381316998,1.1337781667031284,60.57142857142857,76.63093415007657,16.059505578648
Edouard Mendy,https://fbref.com/en/players/33887998/Edouard-Mendy,2019-2020,2020-2021,Ligue 1,Premier League,Rennes,Chelsea,27,28,GK,2160.0,2745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,34.833333333333336,35.08196721311475,0.2486338797814156
Raphinha,https://fbref.com/en/players/3423f250/Raphinha,2019-2020,2020-2021,Ligue 1,Premier League,Rennes,Leeds United,22,23,"MF,FW",1690.0,2360.0,0.2662721893491124,0.2288135593220339,-0.0374586300270785,0.15976331360946744,0.3432203389830509,0.18345702537358344,0.27692307692307694,0.21737288135593222,-0.05955019556714472,0.2875739644970414,0.30127118644067796,0.01369722194363654,,,,3.4082840236686387,3.8898305084745766,0.48154648480593787,50.53846153846153,55.105932203389834,4.567470664928301
Sead Kolašinac,https://fbref.com/en/players/3935e52e/Sead-Kolasinac,2019-2020,2020-2021,Premier League,Bundesliga,Arsenal,Schalke 04,26,27,DF,1701.0,1426.0,0.0,0.06311360448807854,0.06311360448807854,0.10582010582010583,0.06311360448807854,-0.04270650133202729,0.021164021164021166,0.018934081346423562,-0.0022299398175976044,0.0687830687830688,0.08835904628330996,0.019575977500241162,,,,1.9047619047619049,2.082748948106592,0.17798704334468707,63.5978835978836,55.03506311360449,-8.562820484279115
Gerard Deulofeu,https://fbref.com/en/players/39583cfd/Gerard-Deulofeu,2019-2020,2020-2021,Premier League,Serie A,Watford,Udinese,25,26,FW,2098.0,598.0,0.17159199237368924,0.15050167224080266,-0.021090320132886586,0.21448999046711154,0.15050167224080266,-0.06398831822630888,0.2702573879885605,0.21070234113712372,-0.05955504685143681,0.17588179218303146,0.16555183946488294,-0.010329952718148516,,,,5.276453765490944,5.117056856187291,-0.1593969093036529,47.702573879885605,48.46153846153846,0.7589645816528545
Pedro,https://fbref.com/en/players/3ca7254a/Pedro,2019-2020,2020-2021,Premier League,Serie A,Chelsea,Roma,32,33,"FW,MF",661.0,1591.0,0.1361573373676248,0.28284098051539913,0.14668364314777432,0.1361573373676248,0.11313639220615965,-0.02302094516146516,0.2723146747352496,0.23758642363293528,-0.03472825110231434,0.12254160363086233,0.17536140791954746,0.05281980428868513,,,,3.2677760968229954,2.828409805153991,-0.4393662916690042,58.6838124054463,43.78378378378378,-14.900028621662514
Moise Kean,https://fbref.com/en/players/3d50bcdb/Moise-Kean,2019-2020,2020-2021,Premier League,Ligue 1,Everton,Paris S-G,19,20,FW,852.0,1698.0,0.2112676056338028,0.6890459363957597,0.4777783307619569,0.2112676056338028,0.0,-0.2112676056338028,0.4225352112676056,0.5406360424028268,0.11810083113522118,0.2112676056338028,0.04770318021201413,-0.16356442542178867,,,,2.7464788732394365,1.6431095406360423,-1.1033693326033942,28.52112676056338,26.342756183745582,-2.178370576817798
Shkodran Mustafi,https://fbref.com/en/players/3f2d59fe/Shkodran-Mustafi,2019-2020,2020-2021,Premier League,Bundesliga,Arsenal,Schalke 04,27,28,DF,1207.0,1037.0,0.0,0.08678881388621022,0.08678881388621022,0.07456503728251863,0.0,-0.07456503728251863,0.06710853355426678,0.052073288331726135,-0.015035245222540648,0.029826014913007456,0.0,-0.029826014913007456,,,,0.5219552609776305,0.6075216972034716,0.08556643622584115,73.67025683512841,65.3519768563163,-8.318279978812114
Gonzalo Escalante,https://fbref.com/en/players/3f79a1c8/Gonzalo-Escalante,2019-2020,2020-2021,La Liga,Serie A,Eibar,Lazio,26,27,MF,1674.0,733.0,0.0,0.0,0.0,0.05376344086021505,0.1227830832196453,0.06901964235943026,0.09139784946236558,0.08594815825375171,-0.005449691208613869,0.05913978494623656,0.03683492496589359,-0.02230485998034297,,,,0.6989247311827956,1.3506139154160983,0.6516891842333027,45.75268817204301,70.35470668485675,24.602018512813743
Arthur Melo,https://fbref.com/en/players/48b3dd60/Arthur-Melo,2019-2020,2020-2021,La Liga,Serie A,Barcelona,Juventus,22,23,MF,1182.0,1157.0,0.2284263959390863,0.07778738115816768,-0.15063901478091862,0.2284263959390863,0.0,-0.2284263959390863,0.09898477157360407,0.007778738115816768,-0.0912060334577873,0.12944162436548223,0.07778738115816768,-0.05165424320731456,,,,2.284263959390863,0.700086430423509,-1.5841775289673539,87.10659898477158,91.40017286084701,4.293573876075428
Timo Werner,https://fbref.com/en/players/49fe9070/Timo-Werner,2019-2020,2020-2021,Bundesliga,Premier League,RB Leipzig,Chelsea,23,24,FW,2795.0,2602.0,0.9016100178890876,0.207532667179093,-0.6940773507099945,0.257602862254025,0.2767102229054573,0.019107360651432315,0.6826475849731664,0.3943120676402767,-0.28833551733288965,0.30590339892665475,0.19369715603382012,-0.11220624289283462,,,,5.023255813953488,3.5626441199077634,-1.460611694045725,45.49910554561717,39.70791698693313,-5.791188558684041
Justin Kluivert,https://fbref.com/en/players/4c3a6744/Justin-Kluivert,2019-2020,2020-2021,Serie A,Bundesliga,Roma,RB Leipzig,20,21,FW,1514.0,813.0,0.23778071334214002,0.33210332103321033,0.09432260769107031,0.059445178335535004,0.11070110701107011,0.051255928675535106,0.14861294583883752,0.39852398523985244,0.24991103940101492,0.059445178335535004,0.11070110701107011,0.051255928675535106,,,,3.3289299867899604,4.649446494464945,1.3205165076749843,39.35270805812417,38.74538745387454,-0.6073206042496295
Djibril Sidibé,https://fbref.com/en/players/4c5b714f/Djibril-Sidibe,2019-2020,2020-2021,Premier League,Ligue 1,Everton,Monaco,27,28,"DF,MF",1824.0,1980.0,0.0,0.0,0.0,0.19736842105263158,0.09090909090909091,-0.10645933014354067,0.01973684210526316,0.009090909090909092,-0.010645933014354068,0.11348684210526315,0.10909090909090909,-0.004395933014354064,,,,3.009868421052632,2.3181818181818183,-0.6916866028708135,72.48355263157895,92.95454545454545,20.470992822966508
Suso,https://fbref.com/en/players/4e219ad2/Suso,2019-2020,2020-2021,Serie A,La Liga,Milan,Sevilla,25,26,"FW,MF",1359.0,2210.0,0.06622516556291391,0.12217194570135746,0.05594678013844355,0.13245033112582782,0.16289592760180993,0.030445596475982106,0.07284768211920531,0.08552036199095023,0.012672679871744919,0.2980132450331126,0.1832579185520362,-0.11475532648107642,,,,3.2450331125827816,2.8099547511312215,-0.4350783614515601,58.01324503311258,57.17647058823529,-0.8367744448772925
Keita Baldé,https://fbref.com/en/players/509a4ccb/Keita-Balde,2019-2020,2020-2021,Ligue 1,Serie A,Monaco,Sampdoria,24,25,"FW,MF",858.0,1197.0,0.4195804195804196,0.5263157894736842,0.1067353698932646,0.1048951048951049,0.07518796992481203,-0.02970713497029287,0.4195804195804196,0.42857142857142855,0.008991008991008964,0.07342657342657342,0.18045112781954886,0.10702455439297544,,,,2.832167832167832,3.007518796992481,0.17535096482464896,41.01398601398601,35.56390977443609,-5.450076239549922
Morgan Schneiderlin,https://fbref.com/en/players/51b41c5c/Morgan-Schneiderlin,2019-2020,2020-2021,Premier League,Ligue 1,Everton,Nice,29,30,MF,1001.0,2197.0,0.0,0.0,0.0,0.0,0.040964952207555756,0.040964952207555756,0.017982017982017984,0.02867546654528903,0.010693448563271046,0.008991008991008992,0.02867546654528903,0.019684457554280037,,,,0.3596403596403597,0.6144742831133364,0.25483392347297673,61.58841158841159,75.12972234865725,13.541310760245665
Lucas Torreira,https://fbref.com/en/players/52611641/Lucas-Torreira,2019-2020,2020-2021,Premier League,La Liga,Arsenal,Atlético Madrid,23,24,MF,1512.0,518.0,0.05952380952380952,0.17374517374517376,0.11422136422136424,0.05952380952380952,0.0,-0.05952380952380952,0.08333333333333333,0.017374517374517374,-0.06595881595881595,0.047619047619047616,0.08687258687258688,0.03925353925353926,,,,0.7738095238095237,1.0424710424710424,0.26866151866151866,65.11904761904762,64.63320463320463,-0.4858429858429929
Edinson Cavani,https://fbref.com/en/players/527f063d/Edinson-Cavani,2019-2020,2020-2021,Ligue 1,Premier League,Paris S-G,Manchester Utd,32,33,FW,605.0,1375.0,0.5950413223140496,0.6545454545454545,0.05950413223140494,0.1487603305785124,0.19636363636363635,0.04760330578512395,1.2942148760330576,0.5236363636363636,-0.7705785123966941,0.16363636363636364,0.14400000000000002,-0.01963636363636362,,,,0.4462809917355372,0.32727272727272727,-0.11900826446280993,30.793388429752067,30.50181818181818,-0.29157024793388686
Thomas Partey,https://fbref.com/en/players/529f49ab/Thomas-Partey,2019-2020,2020-2021,La Liga,Premier League,Atlético Madrid,Arsenal,26,27,MF,2549.0,1534.0,0.10592389172224402,0.0,-0.10592389172224402,0.0,0.11734028683181226,0.11734028683181226,0.05649274225186348,0.07627118644067797,0.01977844418881449,0.03883876029815614,0.05867014341590613,0.01983138311774999,,,,1.2357787367595134,1.9361147327249022,0.7003359959653888,70.15692428403295,78.20730117340287,8.050376889369915
Seko Fofana,https://fbref.com/en/players/5313ed43/Seko-Fofana,2019-2020,2020-2021,Serie A,Ligue 1,Udinese,Lens,24,25,MF,2249.0,2309.0,0.1200533570475767,0.0779558250324816,-0.04209753201509511,0.280124499777679,0.1169337375487224,-0.16319076222895662,0.13606047132058693,0.11303594629709832,-0.023024525023488618,0.1480658070253446,0.08964919878735383,-0.058416608237990775,,,,2.8412627834593156,2.9233434387180597,0.08208065525874408,51.903068030235666,58.349935036812475,6.4468670065768094
Tiemoué Bakayoko,https://fbref.com/en/players/59bf127b/Tiemoue-Bakayoko,2019-2020,2020-2021,Ligue 1,Serie A,Monaco,Napoli,24,25,MF,1719.0,1964.0,0.05235602094240837,0.09164969450101833,0.03929367355860996,0.10471204188481674,0.045824847250509164,-0.058887194634307576,0.10994764397905758,0.050407331975560084,-0.0595403120034975,0.06282722513089005,0.03665987780040733,-0.026167347330482718,,,,1.5706806282722512,0.6873727087576375,-0.8833079195146137,62.565445026178004,66.40020366598777,3.8347586398097704
Étienne Capoue,https://fbref.com/en/players/5acc4a10/Etienne-Capoue,2019-2020,2020-2021,Premier League,La Liga,Watford,Villarreal,31,32,MF,2627.0,1185.0,0.0,0.0759493670886076,0.0759493670886076,0.10277883517320137,0.0,-0.10277883517320137,0.027407689379520365,0.02278481012658228,-0.004622879252938087,0.1130567186905215,0.00759493670886076,-0.10546178198166074,,,,0.5481537875904073,0.759493670886076,0.21133988329566866,61.564522268747616,66.22784810126582,4.663325832518204
Karl Toko Ekambi,https://fbref.com/en/players/5ceba7fc/Karl-Toko-Ekambi,2019-2020,2020-2021,La Liga,Ligue 1,Villarreal,Lyon,26,27,FW,993.0,2811.0,0.5438066465256798,0.44823906083244397,-0.09556758569323581,0.18126888217522658,0.192102454642476,0.01083357246724942,0.7250755287009063,0.5538954108858057,-0.17118011781510056,0.13595166163141995,0.2209178228388474,0.08496616120742745,,,,2.6283987915407856,3.7780149413020276,1.149616149761242,31.178247734138974,42.19850586979722,11.02025813565825
Roger Assalé,https://fbref.com/en/players/5d5219b1/Roger-Assale,2019-2020,2020-2021,La Liga,Ligue 1,Leganés,Dijon,25,26,"FW,MF",531.0,828.0,0.3389830508474576,0.10869565217391305,-0.23028739867354456,0.1694915254237288,0.10869565217391305,-0.06079587324981575,0.28813559322033894,0.13043478260869565,-0.1577008106116433,0.1864406779661017,0.02173913043478261,-0.16470154753131908,,,,2.542372881355932,2.3913043478260874,-0.15106853352984473,32.20338983050847,29.782608695652176,-2.420781134856295
Frederic Guilbert,https://fbref.com/en/players/5d8d7454/Frederic-Guilbert,2019-2020,2020-2021,Premier League,Ligue 1,Aston Villa,Strasbourg,24,25,"DF,MF",2041.0,1114.0,0.0,0.0807899461400359,0.0807899461400359,0.08819206271435572,0.3231597845601436,0.2349677218457879,0.013228809407153356,0.04039497307001795,0.027166163662864597,0.06614404703576678,0.13734290843806105,0.07119886140229427,,,,2.46937775600196,3.1508078994614004,0.6814301434594405,61.073003429691326,67.0556552962298,5.982651866538475
Baptiste Santamaria,https://fbref.com/en/players/5e22e2a4/Baptiste-Santamaria,2019-2020,2020-2021,Ligue 1,Bundesliga,Angers,Freiburg,24,25,MF,2505.0,2209.0,0.03592814371257485,0.040742417383431415,0.004814273670856566,0.03592814371257485,0.08148483476686283,0.04555669105428798,0.05748502994011977,0.08963331824354913,0.03214828830342936,0.05029940119760479,0.05703938433680398,0.006739983139199192,,,,1.2934131736526946,1.2222725215029424,-0.07114065214975218,59.92814371257485,55.00226346763241,-4.925880244942441
Mattéo Guendouzi,https://fbref.com/en/players/5ea8ef20/Matteo-Guendouzi,2019-2020,2020-2021,Premier League,Bundesliga,Arsenal,Hertha BSC,20,21,MF,1748.0,1818.0,0.0,0.09900990099009901,0.09900990099009901,0.05148741418764302,0.04950495049504951,-0.001982463692593514,0.04118993135011442,0.04950495049504951,0.008315019144935085,0.056636155606407335,0.07920792079207921,0.022571765185671874,,,,2.5743707093821513,1.9801980198019802,-0.5941726895801711,71.3100686498856,58.663366336633665,-12.646702313251929
Paulo Gazzaniga,https://fbref.com/en/players/63d17038/Paulo-Gazzaniga,2019-2020,2020-2021,Premier League,La Liga,Tottenham,Elche,27,28,GK,1613.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016738995660260384,0.0125,-0.0042389956602603834,,,,0.0,0.0,0.0,31.301921884686923,32.125,0.8230781153130771
Ronaël Pierre-Gabriel,https://fbref.com/en/players/64ba07c0/Ronael-Pierre-Gabriel,2019-2020,2020-2021,Bundesliga,Ligue 1,Mainz 05,Brest,21,22,DF,574.0,2305.0,0.0,0.039045553145336226,0.039045553145336226,0.156794425087108,0.0,-0.156794425087108,0.0156794425087108,0.019522776572668113,0.003843334063957312,0.078397212543554,0.039045553145336226,-0.039351659398217775,,,,0.940766550522648,1.3275488069414316,0.3867822564187836,55.34843205574912,64.62039045553145,9.271958399782328
Borja Mayoral,https://fbref.com/en/players/64e8ed6d/Borja-Mayoral,2019-2020,2020-2021,La Liga,Serie A,Levante,Roma,22,23,FW,2140.0,1551.0,0.3364485981308411,0.5802707930367504,0.24382219490590934,0.08411214953271028,0.17408123791102514,0.08996908837831487,0.4247663551401869,0.3945841392649903,-0.030182215875196594,0.11355140186915888,0.08704061895551257,-0.026510782913646308,,,,1.5981308411214952,1.5667311411992262,-0.03139969992226899,31.373831775700932,29.24564796905222,-2.1281838066487104
